gameID,pilot,initial impulse,mass,wind,gravity,direction,rho,circle,background image,misc.,paddle,reference,arrow,color of the balls,causal,procedural,none,angular_err,lang,doc,removed_stops,removed_puncts,removed_stops_puncts,lemmatized,num_words,quantiles,Sv,Sp,sv_above_median,sp_above_median
1475-894c90a8-4271-4977-af1d-a42a8ff8ce0e,pilot2,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,16.50278034,"the pink ball is the 'lightest' then the brown then the blue ball. Therefore the blue wont go very far and the pink will go near where the arrow is pointing. the forest background makes the ball go right , the room makes the ball go left.The ball will fall towards the bottom the centre. ","the pink ball is the 'lightest' then the brown then the blue ball. Therefore the blue wont go very far and the pink will go near where the arrow is pointing. the forest background makes the ball go right , the room makes the ball go left.The ball will fall towards the bottom the centre. ","['pink', 'ball', ""'"", 'lightest', ""'"", 'brown', 'blue', 'ball', '.', 'blue', 'wo', 'nt', 'far', 'pink', 'near', 'arrow', 'pointing', '.', 'forest', 'background', 'makes', 'ball', 'right', ',', 'room', 'makes', 'ball', 'left', '.', 'ball', 'fall', 'centre', '.']","['the', 'pink', 'ball', 'is', 'the', 'lightest', 'then', 'the', 'brown', 'then', 'the', 'blue', 'ball', 'Therefore', 'the', 'blue', 'wo', 'nt', 'go', 'very', 'far', 'and', 'the', 'pink', 'will', 'go', 'near', 'where', 'the', 'arrow', 'is', 'pointing', 'the', 'forest', 'background', 'makes', 'the', 'ball', 'go', 'right', 'the', 'room', 'makes', 'the', 'ball', 'go', 'left', 'The', 'ball', 'will', 'fall', 'towards', 'the', 'bottom', 'the', 'centre']","['pink', 'ball', 'lightest', 'brown', 'blue', 'ball', 'blue', 'wo', 'nt', 'far', 'pink', 'near', 'arrow', 'pointing', 'forest', 'background', 'makes', 'ball', 'right', 'room', 'makes', 'ball', 'left', 'ball', 'fall', 'centre']","['pink', 'ball', 'light', 'brown', 'blue', 'ball', 'blue', 'will', 'not', 'far', 'pink', 'near', 'arrow', 'point', 'forest', 'background', 'make', 'ball', 'right', 'room', 'make', 'ball', 'leave', 'ball', 'fall', 'centre']",56,good,0.5,0.333333333,1,0
9990-5ee53c2d-f5dd-4789-8d75-010ce19c90e8,pilot2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,71.67971322,Each ball has different characteristics(the length of the distance traveled and the direction it travels) so it is important to pay attention to the color of the ball. The characteristics of the balls also change based on the setting. The arrows also play a part in the distance the balls travel.,Each ball has different characteristics(the length of the distance traveled and the direction it travels) so it is important to pay attention to the color of the ball. The characteristics of the balls also change based on the setting. The arrows also play a part in the distance the balls travel.,"['ball', 'different', 'characteristics(the', 'length', 'distance', 'traveled', 'direction', 'travels', ')', 'important', 'pay', 'attention', 'color', 'ball', '.', 'characteristics', 'balls', 'change', 'based', 'setting', '.', 'arrows', 'play', 'distance', 'balls', 'travel', '.']","['Each', 'ball', 'has', 'different', 'characteristics(the', 'length', 'of', 'the', 'distance', 'traveled', 'and', 'the', 'direction', 'it', 'travels', 'so', 'it', 'is', 'important', 'to', 'pay', 'attention', 'to', 'the', 'color', 'of', 'the', 'ball', 'The', 'characteristics', 'of', 'the', 'balls', 'also', 'change', 'based', 'on', 'the', 'setting', 'The', 'arrows', 'also', 'play', 'a', 'part', 'in', 'the', 'distance', 'the', 'balls', 'travel']","['ball', 'different', 'characteristics(the', 'length', 'distance', 'traveled', 'direction', 'travels', 'important', 'pay', 'attention', 'color', 'ball', 'characteristics', 'balls', 'change', 'based', 'setting', 'arrows', 'play', 'distance', 'balls', 'travel']","['ball', 'different', 'characteristics(the', 'length', 'distance', 'travel', 'direction', 'travel', 'important', 'pay', 'attention', 'color', 'ball', 'characteristic', 'ball', 'change', 'base', 'setting', 'arrow', 'play', 'distance', 'ball', 'travel']",51,bad,0.333333333,0,1,0
7922-9bb2c49d-9acb-4eed-90f3-83df68ee3edc,pilot2,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,60.30093131,"The outside map has a 'wind' that blows to the east. The indoor map has no 'wind push' mechanic. The brown ball throws furthest, the pink is shortest, and the blue is in between. ","The outside map has a 'wind' that blows to the east. The indoor map has no 'wind push' mechanic. The brown ball throws furthest, the pink is shortest, and the blue is in between. ","['outside', 'map', ""'"", 'wind', ""'"", 'blows', 'east', '.', 'indoor', 'map', ""'"", 'wind', 'push', ""'"", 'mechanic', '.', 'brown', 'ball', 'throws', 'furthest', ',', 'pink', 'shortest', ',', 'blue', '.']","['The', 'outside', 'map', 'has', 'a', 'wind', 'that', 'blows', 'to', 'the', 'east', 'The', 'indoor', 'map', 'has', 'no', 'wind', 'push', 'mechanic', 'The', 'brown', 'ball', 'throws', 'furthest', 'the', 'pink', 'is', 'shortest', 'and', 'the', 'blue', 'is', 'in', 'between']","['outside', 'map', 'wind', 'blows', 'east', 'indoor', 'map', 'wind', 'push', 'mechanic', 'brown', 'ball', 'throws', 'furthest', 'pink', 'shortest', 'blue']","['outside', 'map', 'wind', 'blow', 'east', 'indoor', 'map', 'wind', 'push', 'mechanic', 'brown', 'ball', 'throw', 'furthest', 'pink', 'shortest', 'blue']",34,bad,0.333333333,0.333333333,1,0
6409-cf616ea3-2d50-41a1-afbd-26b4fbbfac3c,pilot2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,21.27782676,"The blue ball is the straightest-flying on a thick red vector, pinky-purple next and brownish last. All of these have shorter flights with the narrow beige vector arrow.","The blue ball is the straightest-flying on a thick red vector, pinky-purple next and brownish last. All of these have shorter flights with the narrow beige vector arrow.","['blue', 'ball', 'straightest', '-', 'flying', 'thick', 'red', 'vector', ',', 'pinky', '-', 'purple', 'brownish', '.', 'shorter', 'flights', 'narrow', 'beige', 'vector', 'arrow', '.']","['The', 'blue', 'ball', 'is', 'the', 'straightest', 'flying', 'on', 'a', 'thick', 'red', 'vector', 'pinky', 'purple', 'next', 'and', 'brownish', 'last', 'All', 'of', 'these', 'have', 'shorter', 'flights', 'with', 'the', 'narrow', 'beige', 'vector', 'arrow']","['blue', 'ball', 'straightest', 'flying', 'thick', 'red', 'vector', 'pinky', 'purple', 'brownish', 'shorter', 'flights', 'narrow', 'beige', 'vector', 'arrow']","['blue', 'ball', 'straightest', 'flying', 'thick', 'red', 'vector', 'pinky', 'purple', 'brownish', 'short', 'flight', 'narrow', 'beige', 'vector', 'arrow']",30,good,0.5,0,1,0
5124-875d2c3b-d15b-4b84-8cec-64f05a0c7004,pilot2,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,40.67479512,"I would tell them multiple things. First off to look at the location of where the ball is being thrown. Next I would tell them to pay attention to the color of the arrow, red seems to mean more force and yellow/orange is lesser force. Third, the person needs to pay attention to the location of the environment, a bedroom vs a jungle would give different results. Lastly, I would tell them to pay attention to the color of the ball and learn how the ball moves (if possible)","I would tell them multiple things. First off to look at the location of where the ball is being thrown. Next I would tell them to pay attention to the color of the arrow, red seems to mean more force and yellow/orange is lesser force. Third, the person needs to pay attention to the location of the environment, a bedroom vs a jungle would give different results. Lastly, I would tell them to pay attention to the color of the ball and learn how the ball moves (if possible)","['tell', 'multiple', 'things', '.', 'look', 'location', 'ball', 'thrown', '.', 'tell', 'pay', 'attention', 'color', 'arrow', ',', 'red', 'mean', 'force', 'yellow', '/', 'orange', 'lesser', 'force', '.', ',', 'person', 'needs', 'pay', 'attention', 'location', 'environment', ',', 'bedroom', 'vs', 'jungle', 'different', 'results', '.', 'Lastly', ',', 'tell', 'pay', 'attention', 'color', 'ball', 'learn', 'ball', 'moves', '(', 'possible', ')']","['I', 'would', 'tell', 'them', 'multiple', 'things', 'First', 'off', 'to', 'look', 'at', 'the', 'location', 'of', 'where', 'the', 'ball', 'is', 'being', 'thrown', 'Next', 'I', 'would', 'tell', 'them', 'to', 'pay', 'attention', 'to', 'the', 'color', 'of', 'the', 'arrow', 'red', 'seems', 'to', 'mean', 'more', 'force', 'and', 'yellow', 'orange', 'is', 'lesser', 'force', 'Third', 'the', 'person', 'needs', 'to', 'pay', 'attention', 'to', 'the', 'location', 'of', 'the', 'environment', 'a', 'bedroom', 'vs', 'a', 'jungle', 'would', 'give', 'different', 'results', 'Lastly', 'I', 'would', 'tell', 'them', 'to', 'pay', 'attention', 'to', 'the', 'color', 'of', 'the', 'ball', 'and', 'learn', 'how', 'the', 'ball', 'moves', 'if', 'possible']","['tell', 'multiple', 'things', 'look', 'location', 'ball', 'thrown', 'tell', 'pay', 'attention', 'color', 'arrow', 'red', 'mean', 'force', 'yellow', 'orange', 'lesser', 'force', 'person', 'needs', 'pay', 'attention', 'location', 'environment', 'bedroom', 'vs', 'jungle', 'different', 'results', 'Lastly', 'tell', 'pay', 'attention', 'color', 'ball', 'learn', 'ball', 'moves', 'possible']","['tell', 'multiple', 'thing', 'look', 'location', 'ball', 'throw', 'tell', 'pay', 'attention', 'color', 'arrow', 'red', 'mean', 'force', 'yellow', 'orange', 'less', 'force', 'person', 'need', 'pay', 'attention', 'location', 'environment', 'bedroom', 'vs', 'jungle', 'different', 'result', 'lastly', 'tell', 'pay', 'attention', 'color', 'ball', 'learn', 'ball', 'move', 'possible']",90,less bad,0.5,0.333333333,1,0
6935-57e70ac2-383e-4da1-83a5-77531ed8760e,pilot2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,53.01829232,I would put the paddle where I would think the ball would land.,I would put the paddle where I would think the ball would land.,"['paddle', 'think', 'ball', 'land', '.']","['I', 'would', 'put', 'the', 'paddle', 'where', 'I', 'would', 'think', 'the', 'ball', 'would', 'land']","['paddle', 'think', 'ball', 'land']","['paddle', 'think', 'ball', 'land']",13,bad,0.166666667,0,0,0
4984-7627d1cc-0298-4c64-9d12-fdf79024ca57,pilot2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,55.6376036,It is important top pay attentio. to the colors of the ball and the lenght of the lines,It is important top pay attentio. to the colors of the ball and the lenght of the lines,"['important', 'pay', 'attentio', '.', 'colors', 'ball', 'lenght', 'lines']","['It', 'is', 'important', 'top', 'pay', 'attentio', 'to', 'the', 'colors', 'of', 'the', 'ball', 'and', 'the', 'lenght', 'of', 'the', 'lines']","['important', 'pay', 'attentio', 'colors', 'ball', 'lenght', 'lines']","['important', 'pay', 'attentio', 'color', 'ball', 'lenght', 'line']",18,bad,0.166666667,0,0,0
2811-6c2cec1d-903d-4418-a167-e3a3f63859d4,pilot2,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,37.15186535,"When there's a landscape as background the ball goes further right and when it's a room the ball just moves with normal gravity pushing it down.
Blue ball is slow
Pink ball has medium speed
Brown ball is really fast
","When there's a landscape as background the ball goes further right and when it's a room the ball just moves with normal gravity pushing it down.
Blue ball is slow
Pink ball has medium speed
Brown ball is really fast
","['landscape', 'background', 'ball', 'goes', 'right', 'room', 'ball', 'moves', 'normal', 'gravity', 'pushing', '.', '\n', 'Blue', 'ball', 'slow', '\n', 'Pink', 'ball', 'medium', 'speed', '\n', 'Brown', 'ball', 'fast', '\n']","['When', 'there', ""'s"", 'a', 'landscape', 'as', 'background', 'the', 'ball', 'goes', 'further', 'right', 'and', 'when', 'it', ""'s"", 'a', 'room', 'the', 'ball', 'just', 'moves', 'with', 'normal', 'gravity', 'pushing', 'it', 'down', '\n', 'Blue', 'ball', 'is', 'slow', '\n', 'Pink', 'ball', 'has', 'medium', 'speed', '\n', 'Brown', 'ball', 'is', 'really', 'fast', '\n']","['landscape', 'background', 'ball', 'goes', 'right', 'room', 'ball', 'moves', 'normal', 'gravity', 'pushing', '\n', 'Blue', 'ball', 'slow', '\n', 'Pink', 'ball', 'medium', 'speed', '\n', 'Brown', 'ball', 'fast', '\n']","['landscape', 'background', 'ball', 'go', 'right', 'room', 'ball', 'move', 'normal', 'gravity', 'push', '\n', 'blue', 'ball', 'slow', '\n', 'pink', 'ball', 'medium', 'speed', '\n', 'Brown', 'ball', 'fast', '\n']",46,less bad,0.333333333,0.333333333,1,0
0347-ff6cc1d5-25bf-40d5-9b16-094c2378d534,pilot2,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,17.25637327,"The brown ball is heaviest, so it won't travel far. The blue ball is lightest, so it'll travel farthest before gravity hits. The pink ball is in the middle. In the jungle background, gravity is a few ticks to the right of normal. In the room background, gravity is normal. ","The brown ball is heaviest, so it won't travel far. The blue ball is lightest, so it'll travel farthest before gravity hits. The pink ball is in the middle. In the jungle background, gravity is a few ticks to the right of normal. In the room background, gravity is normal. ","['brown', 'ball', 'heaviest', ',', 'wo', 'travel', 'far', '.', 'blue', 'ball', 'lightest', ',', 'travel', 'farthest', 'gravity', 'hits', '.', 'pink', 'ball', 'middle', '.', 'jungle', 'background', ',', 'gravity', 'ticks', 'right', 'normal', '.', 'room', 'background', ',', 'gravity', 'normal', '.']","['The', 'brown', 'ball', 'is', 'heaviest', 'so', 'it', 'wo', ""n't"", 'travel', 'far', 'The', 'blue', 'ball', 'is', 'lightest', 'so', 'it', ""'ll"", 'travel', 'farthest', 'before', 'gravity', 'hits', 'The', 'pink', 'ball', 'is', 'in', 'the', 'middle', 'In', 'the', 'jungle', 'background', 'gravity', 'is', 'a', 'few', 'ticks', 'to', 'the', 'right', 'of', 'normal', 'In', 'the', 'room', 'background', 'gravity', 'is', 'normal']","['brown', 'ball', 'heaviest', 'wo', 'travel', 'far', 'blue', 'ball', 'lightest', 'travel', 'farthest', 'gravity', 'hits', 'pink', 'ball', 'middle', 'jungle', 'background', 'gravity', 'ticks', 'right', 'normal', 'room', 'background', 'gravity', 'normal']","['brown', 'ball', 'heavy', 'will', 'travel', 'far', 'blue', 'ball', 'light', 'travel', 'farthest', 'gravity', 'hit', 'pink', 'ball', 'middle', 'jungle', 'background', 'gravity', 'tick', 'right', 'normal', 'room', 'background', 'gravity', 'normal']",52,good,0.333333333,0.5,0,1
6433-1d1b5458-e6c0-405a-856b-0c12d2d95909,pilot2,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,27.6316221,take a note of the colour of the balls and the size/colour of the arrows. Use the first few throws to gauge how far the balls travel depending on these. But also be mindful of which direction the 'wind' is going for each environment. Then there's also a far bit of luck involved to get in exactly the right spot so don't get disheartened!,take a note of the colour of the balls and the size/colour of the arrows. Use the first few throws to gauge how far the balls travel depending on these. But also be mindful of which direction the 'wind' is going for each environment. Then there's also a far bit of luck involved to get in exactly the right spot so don't get disheartened!,"['note', 'colour', 'balls', 'size', '/', 'colour', 'arrows', '.', 'Use', 'throws', 'gauge', 'far', 'balls', 'travel', 'depending', '.', 'mindful', 'direction', ""'"", 'wind', ""'"", 'going', 'environment', '.', 'far', 'bit', 'luck', 'involved', 'exactly', 'right', 'spot', 'disheartened', '!']","['take', 'a', 'note', 'of', 'the', 'colour', 'of', 'the', 'balls', 'and', 'the', 'size', 'colour', 'of', 'the', 'arrows', 'Use', 'the', 'first', 'few', 'throws', 'to', 'gauge', 'how', 'far', 'the', 'balls', 'travel', 'depending', 'on', 'these', 'But', 'also', 'be', 'mindful', 'of', 'which', 'direction', 'the', 'wind', 'is', 'going', 'for', 'each', 'environment', 'Then', 'there', ""'s"", 'also', 'a', 'far', 'bit', 'of', 'luck', 'involved', 'to', 'get', 'in', 'exactly', 'the', 'right', 'spot', 'so', 'do', ""n't"", 'get', 'disheartened']","['note', 'colour', 'balls', 'size', 'colour', 'arrows', 'Use', 'throws', 'gauge', 'far', 'balls', 'travel', 'depending', 'mindful', 'direction', 'wind', 'going', 'environment', 'far', 'bit', 'luck', 'involved', 'exactly', 'right', 'spot', 'disheartened']","['note', 'colour', 'ball', 'size', 'colour', 'arrow', 'use', 'throw', 'gauge', 'far', 'ball', 'travel', 'depend', 'mindful', 'direction', 'wind', 'go', 'environment', 'far', 'bit', 'luck', 'involve', 'exactly', 'right', 'spot', 'dishearten']",67,less good,0.5,0.333333333,1,1
7910-e89d7fce-a44f-4355-8fce-bf8f314b91e9,pilot2,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,49.99168255,"I honestly have no idea. I would say that the yellow arrows mean a harder throw and that the longer the arrows are means the further it will go. The yellow ball behaved the most normally only curving slightly. The pink balls were the slowest and went the shortest distance. The blue ones were fairly normal but curved more drastically. In the outdoor room the balls all seemed to orbit the same way, counter clockwise. In the indoor room the balls all seemed to fall toward the floor. Personally, I feel that the game was very difficult and I never figured out how to place the paddle. It was really more of luck. ","I honestly have no idea. I would say that the yellow arrows mean a harder throw and that the longer the arrows are means the further it will go. The yellow ball behaved the most normally only curving slightly. The pink balls were the slowest and went the shortest distance. The blue ones were fairly normal but curved more drastically. In the outdoor room the balls all seemed to orbit the same way, counter clockwise. In the indoor room the balls all seemed to fall toward the floor. Personally, I feel that the game was very difficult and I never figured out how to place the paddle. It was really more of luck. ","['honestly', 'idea', '.', 'yellow', 'arrows', 'mean', 'harder', 'throw', 'longer', 'arrows', 'means', '.', 'yellow', 'ball', 'behaved', 'normally', 'curving', 'slightly', '.', 'pink', 'balls', 'slowest', 'went', 'shortest', 'distance', '.', 'blue', 'ones', 'fairly', 'normal', 'curved', 'drastically', '.', 'outdoor', 'room', 'balls', 'orbit', 'way', ',', 'counter', 'clockwise', '.', 'indoor', 'room', 'balls', 'fall', 'floor', '.', 'Personally', ',', 'feel', 'game', 'difficult', 'figured', 'place', 'paddle', '.', 'luck', '.']","['I', 'honestly', 'have', 'no', 'idea', 'I', 'would', 'say', 'that', 'the', 'yellow', 'arrows', 'mean', 'a', 'harder', 'throw', 'and', 'that', 'the', 'longer', 'the', 'arrows', 'are', 'means', 'the', 'further', 'it', 'will', 'go', 'The', 'yellow', 'ball', 'behaved', 'the', 'most', 'normally', 'only', 'curving', 'slightly', 'The', 'pink', 'balls', 'were', 'the', 'slowest', 'and', 'went', 'the', 'shortest', 'distance', 'The', 'blue', 'ones', 'were', 'fairly', 'normal', 'but', 'curved', 'more', 'drastically', 'In', 'the', 'outdoor', 'room', 'the', 'balls', 'all', 'seemed', 'to', 'orbit', 'the', 'same', 'way', 'counter', 'clockwise', 'In', 'the', 'indoor', 'room', 'the', 'balls', 'all', 'seemed', 'to', 'fall', 'toward', 'the', 'floor', 'Personally', 'I', 'feel', 'that', 'the', 'game', 'was', 'very', 'difficult', 'and', 'I', 'never', 'figured', 'out', 'how', 'to', 'place', 'the', 'paddle', 'It', 'was', 'really', 'more', 'of', 'luck']","['honestly', 'idea', 'yellow', 'arrows', 'mean', 'harder', 'throw', 'longer', 'arrows', 'means', 'yellow', 'ball', 'behaved', 'normally', 'curving', 'slightly', 'pink', 'balls', 'slowest', 'went', 'shortest', 'distance', 'blue', 'ones', 'fairly', 'normal', 'curved', 'drastically', 'outdoor', 'room', 'balls', 'orbit', 'way', 'counter', 'clockwise', 'indoor', 'room', 'balls', 'fall', 'floor', 'Personally', 'feel', 'game', 'difficult', 'figured', 'place', 'paddle', 'luck']","['honestly', 'idea', 'yellow', 'arrow', 'mean', 'hard', 'throw', 'long', 'arrow', 'mean', 'yellow', 'ball', 'behave', 'normally', 'curve', 'slightly', 'pink', 'ball', 'slow', 'go', 'short', 'distance', 'blue', 'one', 'fairly', 'normal', 'curve', 'drastically', 'outdoor', 'room', 'ball', 'orbit', 'way', 'counter', 'clockwise', 'indoor', 'room', 'ball', 'fall', 'floor', 'personally', 'feel', 'game', 'difficult', 'figure', 'place', 'paddle', 'luck']",113,bad,0.666666667,0.333333333,1,0
